id,timestamp_utc,i_value
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 19:20:59.132,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 19:37:08.762,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 19:40:48.942,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 20:40:52.063,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 21:14:59.232,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 21:40:56.632,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 22:40:49.752,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 23:22:04.572,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-05 23:40:49.982,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-06 00:40:49.102,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-06 01:40:49.222,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-06 02:40:49.332,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-06 02:46:58.824,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-06 03:00:04.132,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-06 03:40:56.322,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-06 04:40:51.453,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-06 05:40:54.562,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-06 06:40:52.722,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-06 07:40:52.792,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-06 08:40:54.912,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-06 09:40:50.032,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-06 10:40:51.152,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-06 11:40:51.272,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-06 12:40:50.382,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-06 13:40:51.502,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-06 14:40:50.589,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-06 15:40:51.732,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-06 16:40:51.842,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-06 17:40:58.911,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-06 18:40:51.072,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-06 19:40:52.192,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-06 20:40:58.302,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-06 21:40:52.423,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-06 22:40:56.532,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-06 23:40:52.652,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-07 00:40:56.728,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-07 01:25:30.452,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-07 01:40:52.062,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-07 02:40:52.172,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-07 03:18:13.272,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-07 03:40:53.072,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-07 04:40:53.166,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-07 05:40:59.272,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-07 06:40:54.422,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-07 07:40:55.542,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-07 08:40:52.662,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-07 09:40:53.782,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-07 10:06:01.272,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-07 10:40:54.503,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-07 11:40:53.622,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-07 12:40:54.742,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-07 13:06:15.362,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-07 13:41:00.304,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-07 14:40:56.462,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-07 15:40:53.572,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-07 16:40:53.692,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-07 17:40:53.802,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-07 18:20:57.282,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-07 18:41:57.512,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-07 19:40:56.802,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-07 20:40:55.922,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-07 21:41:02.042,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-07 22:25:57.152,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-07 22:40:58.152,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-07 23:40:56.274,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-07 23:56:28.518,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-08 00:13:02.392,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-08 00:40:59.812,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-08 01:40:54.922,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-08 02:40:56.042,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-08 03:40:55.162,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-08 04:40:59.282,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-08 05:40:55.402,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-08 06:40:55.47,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-08 07:08:13.392,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-08 07:42:02.872,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-08 07:57:06.292,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-08 08:11:59.572,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-08 08:41:03.542,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-08 09:36:09.682,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-08 09:40:55.862,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-08 10:40:57.982,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-08 11:40:57.102,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-08 12:41:02.223,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-08 13:40:56.342,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-08 14:40:58.462,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-08 15:40:58.582,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-08 16:40:56.692,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-08 17:40:59.802,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-08 18:40:56.922,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-08 19:40:57.033,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-08 20:40:58.152,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-08 21:01:52.412,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-08 21:40:58.216,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-08 22:40:57.372,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-08 23:40:57.502,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-09 00:40:58.622,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-09 01:41:03.732,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-09 02:41:00.807,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-09 03:40:57.972,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-09 04:40:58.292,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-09 04:41:00.322,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-09 05:40:59.773,3089
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-09 06:39:48.932,3090
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-09 06:41:00.932,3090
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-09 07:40:59.042,3090
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-09 08:41:02.162,3090
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-09 09:40:59.272,3090
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-09 10:40:59.392,3090
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-09 11:41:01.512,3090
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-09 12:03:01.792,3090
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-09 12:41:04.832,3090
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-09 13:33:01.962,3090
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-09 13:34:20.942,3091
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-09 13:41:03.952,3091
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-09 14:41:01.031,3091
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-09 15:41:00.154,3091
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-09 16:41:03.313,3091
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-09 17:41:01.432,3091
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-09 18:16:34.502,3092
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-09 18:41:03.552,3092
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-09 19:41:00.672,3092
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-09 20:41:01.792,3092
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-09 21:04:57.802,3092
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-09 21:41:02.242,3092
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-09 22:41:00.362,3092
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-09 23:41:00.482,3092
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-10 00:41:00.602,3092
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-10 01:51:01.102,3092
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-10 02:41:04.772,3092
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-10 03:41:02.892,3092
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-10 04:41:03.012,3092
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-10 05:41:04.132,3092
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-10 06:41:05.252,3092
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-10 07:41:06.372,3092
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-10 08:41:02.482,3092
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-10 09:41:02.602,3092
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-10 10:41:01.722,3092
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-10 11:41:05.882,3092
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-10 12:41:03.972,3092
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-10 13:41:02.082,3092
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-10 14:41:03.212,3092
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-10 15:29:16.262,3093
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-10 15:41:05.332,3093
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-10 16:34:59.662,3093
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-10 16:41:06.252,3093
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-10 16:58:04.712,3093
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-10 17:19:43.812,3093
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-10 17:41:06.782,3093
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-10 17:54:59.032,3093
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-10 18:41:07.102,3093
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-10 19:41:06.222,3093
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-10 20:41:08.342,3093
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-10 21:41:05.462,3093
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-10 22:41:04.582,3093
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-10 23:41:07.712,3093
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-11 00:41:04.788,3093
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-11 01:41:03.952,3093
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-11 02:41:06.072,3093
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-11 03:41:05.192,3093
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-11 04:41:04.312,3093
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-11 05:40:03.383,3094
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-11 05:41:04.432,3094
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-11 06:41:05.552,3094
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-11 07:41:10.662,3094
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-11 08:41:04.782,3094
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-11 09:41:11.902,3094
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-11 10:41:08.032,3094
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-11 11:15:07.332,3094
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-11 11:41:07.352,3094
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-11 12:22:05.462,3094
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-11 12:41:04.872,3094
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-11 13:41:04.982,3094
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-11 14:41:06.102,3094
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-11 15:41:05.222,3094
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-11 16:00:58.262,3094
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-11 16:19:01.102,3094
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-11 16:37:01.639,3094
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-11 16:41:05.262,3094
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-11 17:41:05.372,3094
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-11 18:41:05.492,3094
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-11 19:41:06.604,3094
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-11 19:57:02.632,3095
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-11 20:41:05.677,3095
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-11 21:41:07.842,3095
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-11 22:41:05.91,3095
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-11 23:41:07.072,3095
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-12 00:41:07.14,3095
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-12 01:41:07.302,3095
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-12 02:41:09.371,3095
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-12 03:41:07.542,3095
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-12 04:41:13.662,3095
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-12 05:41:07.782,3095
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-12 06:41:09.892,3095
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-12 07:24:15.982,3096
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-12 07:41:11.012,3096
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-12 08:41:08.122,3096
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-12 09:41:11.242,3096
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-12 10:41:08.352,3096
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-12 11:41:12.427,3096
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-12 11:44:56.482,3097
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-12 12:41:08.582,3097
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-12 12:48:48.58,3098
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-12 12:48:48.595,3099
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-12 13:41:07.702,3099
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-12 13:52:00.352,3099
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-12 14:32:02.592,3100
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-12 14:32:05.55,3101
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-12 14:41:08.567,3101
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-12 15:41:10.732,3101
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-12 16:41:08.797,3101
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-12 17:41:09.952,3101
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-12 18:41:11.072,3101
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-12 19:41:12.137,3101
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-12 20:16:59.682,3101
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-12 20:41:11.327,3101
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-12 21:15:18.362,3102
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-12 21:41:11.412,3102
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-12 22:21:47.492,3103
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-12 22:21:50.449,3104
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-12 22:41:10.484,3104
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-12 23:41:10.603,3104
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 00:41:10.762,3104
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 01:19:59.793,3105
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 01:20:02.842,3106
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 01:41:10.882,3106
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 02:41:12.992,3106
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 03:30:41.058,3107
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 03:30:49.092,3108
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 03:41:13.112,3108
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 04:41:13.222,3108
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 05:41:13.296,3108
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 06:41:11.452,3108
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 07:01:53.309,3108
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 07:18:00.782,3108
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 07:41:18.792,3108
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 07:44:02.822,3108
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 07:51:57.702,3108
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 08:31:57.712,3108
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 08:41:10.302,3108
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 09:41:12.376,3108
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 09:45:03.452,3108
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 10:41:11.132,3108
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 11:41:14.252,3108
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 11:49:17.942,3108
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 12:08:09.102,3109
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 12:41:13.127,3109
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 13:37:57.262,3109
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 13:41:13.442,3109
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 14:41:11.52,3109
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 15:41:12.682,3109
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 16:41:11.802,3109
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 17:41:11.873,3109
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 18:41:13.032,3109
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 19:41:12.101,3109
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 20:41:12.262,3109
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 20:41:32.221,3110
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 20:44:48.272,3111
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 20:45:06.229,3112
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 21:41:12.382,3112
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 22:41:12.497,3112
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-13 23:41:12.612,3112
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-14 00:41:13.732,3112
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-14 01:41:12.852,3112
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-14 02:45:08.452,3112
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-14 03:41:13.683,3112
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-14 04:41:13.842,3112
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-14 05:41:12.962,3112
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-14 06:28:28.052,3113
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-14 06:40:05.382,3113
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-14 06:41:13.512,3113
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-14 07:41:14.622,3113
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-14 07:57:24.652,3114
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-14 08:41:14.686,3114
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-14 09:41:13.842,3114
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-14 10:41:13.962,3114
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-14 11:41:16.072,3114
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-14 12:41:14.192,3114
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-14 13:41:14.302,3114
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-14 13:42:40.312,3115
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-14 14:41:15.432,3115
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-14 15:41:14.494,3115
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-14 16:41:16.608,3115
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-14 17:07:56.702,3116
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-14 17:07:58.744,3117
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-14 17:41:20.772,3117
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-14 18:41:16.882,3117
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-14 19:19:06.952,3118
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-14 19:41:15.002,3118
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-14 20:41:15.112,3118
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-14 21:17:42.159,3119
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-14 21:17:45.202,3120
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-14 21:41:23.232,3120
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-14 22:41:15.342,3120
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-14 23:09:59.082,3120
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-14 23:41:22.262,3120
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 00:12:57.602,3120
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 00:41:19.182,3120
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 01:08:12.232,3121
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 01:41:17.252,3121
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 02:41:19.368,3121
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 03:41:18.532,3121
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 04:40:34.604,3122
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 04:41:15.652,3122
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 05:41:15.762,3122
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 06:31:43.862,3123
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 06:41:17.836,3123
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 08:03:00.672,3123
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 08:41:15.868,3123
FE:C7:A5:36:EF:E9:AB:36:20480:0,2022-11-15 09:35:01.637,3123
